id,tasting_session_id,winner_bottle_id,loser_bottle_id,created_at,winner_variant_id,loser_variant_id
98c69654-cecf-425b-91a9-f6273db9986d,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,f791c15c-bd78-449c-8772-aaa701eb949f,bee8906e-78d7-4d83-9eda-20aa11dedea3,2026-09-06 04:00:51.236254+00,121d76bf-a9ec-43f0-ac9e-65faaa72b7cb,8b51779d-691a-4482-9820-a8711ba48bfd
9a381b0e-6b3d-412a-a9b0-6df6b8b08a1d,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,851010c6-3578-4094-a251-51126df4f9d1,bee8906e-78d7-4d83-9eda-20aa11dedea3,2026-09-06 04:00:51.236254+00,e0013dea-5213-42ee-868b-4e74152b673e,8b51779d-691a-4482-9820-a8711ba48bfd
a482592b-4204-42d2-a341-80b76fa1186e,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,d6e8df4d-135f-4925-abe1-0bffb8c287fb,a6748e41-bab0-4e45-8fe6-22e9e676da86,2026-09-06 04:00:51.236254+00,a4a1410a-67f4-44eb-a852-80858d58af46,2fd6d831-b004-46fb-a029-ef07dd710830
af54f0ee-ca85-465f-bbae-1659764a4106,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,f791c15c-bd78-449c-8772-aaa701eb949f,d47d74b5-f6f0-47b8-a253-1b8c1870ca62,2026-09-06 04:00:51.236254+00,121d76bf-a9ec-43f0-ac9e-65faaa72b7cb,0aa4e31e-778e-43c9-a52f-42052a231422
bd9a2977-02da-4cb3-8b8d-48a6471777b2,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,c350c91d-25f6-4c70-9f06-3d168bdb6220,a6748e41-bab0-4e45-8fe6-22e9e676da86,2026-09-06 04:00:51.236254+00,07c5cc1d-d042-4a43-b87d-7e53f15bca51,2fd6d831-b004-46fb-a029-ef07dd710830
bebfc05b-461a-4d1d-afd1-b48c9dcff397,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,f791c15c-bd78-449c-8772-aaa701eb949f,c350c91d-25f6-4c70-9f06-3d168bdb6220,2026-09-06 04:00:51.236254+00,121d76bf-a9ec-43f0-ac9e-65faaa72b7cb,07c5cc1d-d042-4a43-b87d-7e53f15bca51
c1167b44-22e8-4673-a475-5089a44c3777,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,0b59ec04-537f-4039-8e90-885b2205d780,851010c6-3578-4094-a251-51126df4f9d1,2026-09-06 04:00:51.236254+00,5466c0fd-645d-4def-8004-703c78eb58b3,e0013dea-5213-42ee-868b-4e74152b673e
d26b1ea8-e40a-4686-b615-d621b4f86264,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,4256976f-4adb-425b-bcd6-d242b672f712,bee8906e-78d7-4d83-9eda-20aa11dedea3,2026-09-06 04:00:51.236254+00,d5c0781e-dacf-4718-83f8-aff0214a37a9,8b51779d-691a-4482-9820-a8711ba48bfd
daa86f5b-c3de-4ddc-b87e-bd2fa3524fe8,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,d47d74b5-f6f0-47b8-a253-1b8c1870ca62,761b383d-5813-4432-8973-485c4bf62dbe,2026-09-06 04:00:51.236254+00,0aa4e31e-778e-43c9-a52f-42052a231422,3209de96-ac35-4cdb-8b24-d509a9982300
e0cea2ca-a1e3-48f8-b250-d52bb7b9bfe4,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,c350c91d-25f6-4c70-9f06-3d168bdb6220,851010c6-3578-4094-a251-51126df4f9d1,2026-09-06 04:00:51.236254+00,07c5cc1d-d042-4a43-b87d-7e53f15bca51,e0013dea-5213-42ee-868b-4e74152b673e
e8319d24-e330-46e7-94b0-ebaa6c44aa4d,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,d47d74b5-f6f0-47b8-a253-1b8c1870ca62,4256976f-4adb-425b-bcd6-d242b672f712,2026-09-06 04:00:51.236254+00,0aa4e31e-778e-43c9-a52f-42052a231422,d5c0781e-dacf-4718-83f8-aff0214a37a9
ee6a2b85-663e-4218-814f-de440f30c2c3,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,d47d74b5-f6f0-47b8-a253-1b8c1870ca62,bee8906e-78d7-4d83-9eda-20aa11dedea3,2026-09-06 04:00:51.236254+00,0aa4e31e-778e-43c9-a52f-42052a231422,8b51779d-691a-4482-9820-a8711ba48bfd
eed47ac3-63a4-4c44-ba41-c4b19a67d926,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,f791c15c-bd78-449c-8772-aaa701eb949f,a6748e41-bab0-4e45-8fe6-22e9e676da86,2026-09-06 04:00:51.236254+00,121d76bf-a9ec-43f0-ac9e-65faaa72b7cb,2fd6d831-b004-46fb-a029-ef07dd710830
eee805d3-4181-40b6-acc0-3be027739566,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,0b59ec04-537f-4039-8e90-885b2205d780,d6e8df4d-135f-4925-abe1-0bffb8c287fb,2026-09-06 04:00:51.236254+00,5466c0fd-645d-4def-8004-703c78eb58b3,a4a1410a-67f4-44eb-a852-80858d58af46
f1268f8a-c269-4f5f-ac6d-ebe3313b0788,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,f791c15c-bd78-449c-8772-aaa701eb949f,d6e8df4d-135f-4925-abe1-0bffb8c287fb,2026-09-06 04:00:51.236254+00,121d76bf-a9ec-43f0-ac9e-65faaa72b7cb,a4a1410a-67f4-44eb-a852-80858d58af46
faff7cd4-e8ad-42cf-855a-660b60f98d30,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,761b383d-5813-4432-8973-485c4bf62dbe,a6748e41-bab0-4e45-8fe6-22e9e676da86,2026-09-06 04:00:51.236254+00,3209de96-ac35-4cdb-8b24-d509a9982300,2fd6d831-b004-46fb-a029-ef07dd710830
fc85b841-79ea-4028-bf63-3146a68d2b7e,7101fdf5-b77d-44b9-b7b7-d4d7b59c04e8,c350c91d-25f6-4c70-9f06-3d168bdb6220,d6e8df4d-135f-4925-abe1-0bffb8c287fb,2026-09-06 04:00:51.236254+00,07c5cc1d-d042-4a43-b87d-7e53f15bca51,a4a1410a-67f4-44eb-a852-80858d58af46
49f3fbb4-1e76-497b-89a9-ff7c61d7a254,7a9c4f56-6b96-4e0b-b316-8d07dd6120ff,63965175-df64-48d2-8a64-9f551bd06640,3505052d-d935-4b15-a1c0-400115fe3268,2026-09-06 14:11:57.520319+00,c721a546-1d06-42c2-97c2-196a11a0ffa8,d7b55a53-b693-4418-87b8-6608a458555d
59adf260-a634-40bc-b154-e151034bfe7a,56eff16e-e2de-4bd8-9168-63fdfa0912fd,cee9d74e-344b-4c2e-b7b0-ccecfc967cc6,aaafa694-479e-4f57-9d3c-156aadd9261b,2026-09-06 14:49:25.103719+00,6ccfdf9c-17c7-45b2-9b9f-9124af105211,32b70702-803f-4757-af32-c405d3edea97
19c06f5b-9565-4420-ad47-9f1b53a43313,e6c80e7e-4395-4a60-b017-443fc6c8a3b6,7cc7b854-b63b-4b0c-92dd-88f9b436d337,6d4f2ed4-fefa-4c74-90bd-f9127c5eb9d4,2026-09-06 14:57:10.09446+00,b7079e0c-2088-472c-a4c8-b2ff0224276e,7f0cf189-45ea-4a6c-ac32-59dbc001ace3
c0c6c508-3053-47e2-a2ea-f1e4e9614939,b4b81825-2b5f-4afa-a445-07a5af2b27a2,687a130c-9e57-4519-b8d2-b61a81f045b6,6f2329a5-be8a-4640-8fbd-f5176dc4ab8c,2026-09-06 14:59:09.830656+00,87820a16-2f41-4994-89bd-f8174b7a3980,7a717f20-bdd8-460c-bb4a-5a94901d49ea
2b56e9ad-c098-4372-9e0c-4b36e1848af2,e40a7eee-fcc4-43e2-a7b2-6174ffff6a32,a6748e41-bab0-4e45-8fe6-22e9e676da86,997fd174-e516-4879-8c08-1c13be490635,2026-09-06 15:12:00.270844+00,2fd6d831-b004-46fb-a029-ef07dd710830,a74424b2-990a-45ab-8b6b-45ca82decb58
72d54cd2-47c2-46ab-a821-b407749d1125,c21b976f-b49f-407d-8026-5c544d90a1b5,9293501a-db05-4dee-bb90-c0a211037662,d964c2c0-174e-4f9e-827a-3d5915da351b,2026-09-06 15:18:01.326438+00,0467f8d9-fab0-464c-b297-c35916df639f,7c8d0fa5-f0fe-4839-82e4-c11acdea8d12
0e91c572-7754-41d6-af24-6af0e0869cae,616f762e-7d77-4769-8a08-a2b1d4b3975a,7bbf7842-a9b0-43cc-8f9b-62dcedb2163c,ea4ed299-ffe2-4c15-8688-00e0220affdd,2026-09-11 17:00:00+00,6171a259-b991-4db5-b458-c6505357aed0,d68055ca-4a01-4a91-947d-fcdb79e439a4
16e7d62d-4082-4369-8b5d-d3ea0ac2db55,616f762e-7d77-4769-8a08-a2b1d4b3975a,7bbf7842-a9b0-43cc-8f9b-62dcedb2163c,c1e80410-13a0-4203-b452-d073e6b78b56,2026-09-11 17:00:00+00,6171a259-b991-4db5-b458-c6505357aed0,bfab48ca-7ef5-40a8-9d1c-a05cf8969dcf
32a81ccf-f90d-4453-a700-2f92cf81b04a,616f762e-7d77-4769-8a08-a2b1d4b3975a,b4d77c7d-4c11-479e-b3d5-23981498c54e,ea4ed299-ffe2-4c15-8688-00e0220affdd,2026-09-11 17:00:00+00,c8270e01-1d57-4a1e-a2b6-418bc46a40eb,d68055ca-4a01-4a91-947d-fcdb79e439a4
8f81b46d-c267-4beb-9c59-34266b16196d,616f762e-7d77-4769-8a08-a2b1d4b3975a,7bbf7842-a9b0-43cc-8f9b-62dcedb2163c,b4d77c7d-4c11-479e-b3d5-23981498c54e,2026-09-11 17:00:00+00,6171a259-b991-4db5-b458-c6505357aed0,c8270e01-1d57-4a1e-a2b6-418bc46a40eb
9940feab-8f57-45bc-8afc-a932c2df8a7c,616f762e-7d77-4769-8a08-a2b1d4b3975a,7c394066-e4c9-44ca-a215-073e91aea438,b4d77c7d-4c11-479e-b3d5-23981498c54e,2026-09-11 17:00:00+00,818f0e0a-b7e8-4cfd-8a82-ffac9e01d465,c8270e01-1d57-4a1e-a2b6-418bc46a40eb
a0b2066d-fab0-4c2f-a328-7a61ffa30dd7,616f762e-7d77-4769-8a08-a2b1d4b3975a,7c394066-e4c9-44ca-a215-073e91aea438,ea4ed299-ffe2-4c15-8688-00e0220affdd,2026-09-11 17:00:00+00,818f0e0a-b7e8-4cfd-8a82-ffac9e01d465,d68055ca-4a01-4a91-947d-fcdb79e439a4
a6f728e5-b3e3-435b-90ef-8a226112f6cf,616f762e-7d77-4769-8a08-a2b1d4b3975a,7c394066-e4c9-44ca-a215-073e91aea438,c1e80410-13a0-4203-b452-d073e6b78b56,2026-09-11 17:00:00+00,818f0e0a-b7e8-4cfd-8a82-ffac9e01d465,bfab48ca-7ef5-40a8-9d1c-a05cf8969dcf
a9a9b21c-d927-457f-91be-d834043be343,616f762e-7d77-4769-8a08-a2b1d4b3975a,7bbf7842-a9b0-43cc-8f9b-62dcedb2163c,7c394066-e4c9-44ca-a215-073e91aea438,2026-09-11 17:00:00+00,6171a259-b991-4db5-b458-c6505357aed0,818f0e0a-b7e8-4cfd-8a82-ffac9e01d465
d1956c4f-f9a9-4b39-81d8-f397a7cfbdb4,616f762e-7d77-4769-8a08-a2b1d4b3975a,c1e80410-13a0-4203-b452-d073e6b78b56,b4d77c7d-4c11-479e-b3d5-23981498c54e,2026-09-11 17:00:00+00,bfab48ca-7ef5-40a8-9d1c-a05cf8969dcf,c8270e01-1d57-4a1e-a2b6-418bc46a40eb
e2a2a99a-fbef-4ffb-9b9f-7337ccd0b7c1,616f762e-7d77-4769-8a08-a2b1d4b3975a,c1e80410-13a0-4203-b452-d073e6b78b56,ea4ed299-ffe2-4c15-8688-00e0220affdd,2026-09-11 17:00:00+00,bfab48ca-7ef5-40a8-9d1c-a05cf8969dcf,d68055ca-4a01-4a91-947d-fcdb79e439a4
1d46efcb-d205-413a-ba82-aa75a55c0336,57f8442f-2d4d-4cf7-98c5-8724f8061b76,3777823a-b271-4098-8a52-283d56746891,b91d3d8d-42e9-4d40-bba1-3ce8e73fa22f,2026-09-13 02:08:49.837773+00,70e2fc29-6d85-44b1-97f4-375b1f3b818e,d7f0471a-59af-4d3c-b406-1f08a652dc50
8af76211-a693-47a0-b9df-27c79654a440,57f8442f-2d4d-4cf7-98c5-8724f8061b76,997fd174-e516-4879-8c08-1c13be490635,3777823a-b271-4098-8a52-283d56746891,2026-09-13 02:08:49.837773+00,a74424b2-990a-45ab-8b6b-45ca82decb58,70e2fc29-6d85-44b1-97f4-375b1f3b818e
d8051a9a-9d90-4cf6-b2c6-0ec4cdd41e97,57f8442f-2d4d-4cf7-98c5-8724f8061b76,997fd174-e516-4879-8c08-1c13be490635,b91d3d8d-42e9-4d40-bba1-3ce8e73fa22f,2026-09-13 02:08:49.837773+00,a74424b2-990a-45ab-8b6b-45ca82decb58,d7f0471a-59af-4d3c-b406-1f08a652dc50
04f1c05c-4dcf-454e-9812-7f841f2537ef,60b3f220-5f8f-4abd-9288-ae40dd6c2092,4d19acd1-790e-4aeb-b3ed-ce8320f98623,ee27cc08-1675-4df0-b1e3-3783250a327b,2026-09-13 02:41:03.598394+00,389beacc-b222-49f6-84e7-1933b465aeac,1f03c41b-914b-4276-9328-206a942d4d7b
8cc5016b-25dd-47f8-8977-1f454708b564,60b3f220-5f8f-4abd-9288-ae40dd6c2092,4d19acd1-790e-4aeb-b3ed-ce8320f98623,4d1e0c41-26b0-4516-a1ab-e24e1f3301fc,2026-09-13 02:41:03.598394+00,389beacc-b222-49f6-84e7-1933b465aeac,1c7bd01a-be22-45bb-ad0f-b4da3db30dd2
abe5f44e-369d-4903-8a75-c56c7cd0f215,60b3f220-5f8f-4abd-9288-ae40dd6c2092,4d1e0c41-26b0-4516-a1ab-e24e1f3301fc,ee27cc08-1675-4df0-b1e3-3783250a327b,2026-09-13 02:41:03.598394+00,1c7bd01a-be22-45bb-ad0f-b4da3db30dd2,1f03c41b-914b-4276-9328-206a942d4d7b
b0502b4a-2927-41db-b330-9c6552aa34e1,0c969d16-9fb9-4618-9b01-73274e4c73aa,4d19acd1-790e-4aeb-b3ed-ce8320f98623,4d1e0c41-26b0-4516-a1ab-e24e1f3301fc,2026-09-13 02:42:03.759605+00,389beacc-b222-49f6-84e7-1933b465aeac,1c7bd01a-be22-45bb-ad0f-b4da3db30dd2
13883b41-8322-4f3a-990c-94af5a713c0e,308d76da-35e3-405e-9b70-6cbf528de394,997fd174-e516-4879-8c08-1c13be490635,8b85f30b-35a2-46a9-9b5c-a61b7b21f687,2026-09-14 17:00:00+00,a74424b2-990a-45ab-8b6b-45ca82decb58,82c59696-8b72-484c-a0a4-d18a3c5db941
14e87886-79df-4643-9548-fa31c6ab5f69,308d76da-35e3-405e-9b70-6cbf528de394,e7858e74-28e0-46ac-85d1-3bd15cb40b7f,a5fbadb5-03db-4319-b586-951225cde7e7,2026-09-14 17:00:00+00,65c631aa-5b85-4dac-b5cb-3db4748f3d43,4688dca0-aa0c-4f8c-b6a1-f516b5dcddf1
298c0e7e-21bf-4c3f-bd05-c8d5495587cc,308d76da-35e3-405e-9b70-6cbf528de394,d2c57c1f-41ea-4233-b623-8a5c72e3bac3,a5fbadb5-03db-4319-b586-951225cde7e7,2026-09-14 17:00:00+00,ad628a1e-82a4-4775-81a6-002caab88c88,4688dca0-aa0c-4f8c-b6a1-f516b5dcddf1
2a8557c5-4ef4-4fa1-aee5-cf1e526931f7,308d76da-35e3-405e-9b70-6cbf528de394,5108d894-d08b-49d9-a33e-57e1eb5d8eec,e7858e74-28e0-46ac-85d1-3bd15cb40b7f,2026-09-14 17:00:00+00,0bb2f310-a286-47e8-ac87-78658d6bb2ac,65c631aa-5b85-4dac-b5cb-3db4748f3d43
4271cb94-f2e1-42ba-a906-406958b30b20,308d76da-35e3-405e-9b70-6cbf528de394,a5fbadb5-03db-4319-b586-951225cde7e7,997fd174-e516-4879-8c08-1c13be490635,2026-09-14 17:00:00+00,4688dca0-aa0c-4f8c-b6a1-f516b5dcddf1,a74424b2-990a-45ab-8b6b-45ca82decb58
54e82061-5f32-4b5b-bdb3-e9bf2d57c515,308d76da-35e3-405e-9b70-6cbf528de394,5108d894-d08b-49d9-a33e-57e1eb5d8eec,997fd174-e516-4879-8c08-1c13be490635,2026-09-14 17:00:00+00,0bb2f310-a286-47e8-ac87-78658d6bb2ac,a74424b2-990a-45ab-8b6b-45ca82decb58
72dbda67-0776-45dd-9e9c-12cde23344f5,308d76da-35e3-405e-9b70-6cbf528de394,e7858e74-28e0-46ac-85d1-3bd15cb40b7f,8b85f30b-35a2-46a9-9b5c-a61b7b21f687,2026-09-14 17:00:00+00,65c631aa-5b85-4dac-b5cb-3db4748f3d43,82c59696-8b72-484c-a0a4-d18a3c5db941
872168ca-407c-4317-9fae-00f39f804333,308d76da-35e3-405e-9b70-6cbf528de394,5108d894-d08b-49d9-a33e-57e1eb5d8eec,a5fbadb5-03db-4319-b586-951225cde7e7,2026-09-14 17:00:00+00,0bb2f310-a286-47e8-ac87-78658d6bb2ac,4688dca0-aa0c-4f8c-b6a1-f516b5dcddf1
a628c3a7-eb07-4808-b168-d8487a31b092,308d76da-35e3-405e-9b70-6cbf528de394,5108d894-d08b-49d9-a33e-57e1eb5d8eec,8b85f30b-35a2-46a9-9b5c-a61b7b21f687,2026-09-14 17:00:00+00,0bb2f310-a286-47e8-ac87-78658d6bb2ac,82c59696-8b72-484c-a0a4-d18a3c5db941
bcfc4a0f-f965-4c12-82f0-76515cd65b2d,308d76da-35e3-405e-9b70-6cbf528de394,a5fbadb5-03db-4319-b586-951225cde7e7,8b85f30b-35a2-46a9-9b5c-a61b7b21f687,2026-09-14 17:00:00+00,4688dca0-aa0c-4f8c-b6a1-f516b5dcddf1,82c59696-8b72-484c-a0a4-d18a3c5db941
c509c229-3233-43ed-8a47-0c797361d40d,308d76da-35e3-405e-9b70-6cbf528de394,d2c57c1f-41ea-4233-b623-8a5c72e3bac3,997fd174-e516-4879-8c08-1c13be490635,2026-09-14 17:00:00+00,ad628a1e-82a4-4775-81a6-002caab88c88,a74424b2-990a-45ab-8b6b-45ca82decb58
c6b1874d-1152-4191-afa6-faf61134e356,308d76da-35e3-405e-9b70-6cbf528de394,e7858e74-28e0-46ac-85d1-3bd15cb40b7f,997fd174-e516-4879-8c08-1c13be490635,2026-09-14 17:00:00+00,65c631aa-5b85-4dac-b5cb-3db4748f3d43,a74424b2-990a-45ab-8b6b-45ca82decb58
d9bf0671-fac1-4d57-9ac3-9547e8089d09,308d76da-35e3-405e-9b70-6cbf528de394,d2c57c1f-41ea-4233-b623-8a5c72e3bac3,8b85f30b-35a2-46a9-9b5c-a61b7b21f687,2026-09-14 17:00:00+00,ad628a1e-82a4-4775-81a6-002caab88c88,82c59696-8b72-484c-a0a4-d18a3c5db941
f1f8c5f8-fd37-4991-bef3-37e74a588c94,308d76da-35e3-405e-9b70-6cbf528de394,5108d894-d08b-49d9-a33e-57e1eb5d8eec,d2c57c1f-41ea-4233-b623-8a5c72e3bac3,2026-09-14 17:00:00+00,0bb2f310-a286-47e8-ac87-78658d6bb2ac,ad628a1e-82a4-4775-81a6-002caab88c88
ffd696c3-89ac-4b61-b920-b8a938ab5919,308d76da-35e3-405e-9b70-6cbf528de394,e7858e74-28e0-46ac-85d1-3bd15cb40b7f,d2c57c1f-41ea-4233-b623-8a5c72e3bac3,2026-09-14 17:00:00+00,65c631aa-5b85-4dac-b5cb-3db4748f3d43,ad628a1e-82a4-4775-81a6-002caab88c88
